text,label,label_confidence
"['sulfoxide', 'kitamura', 'et', 'al', '.', '1977', 'kimura', 'et', 'al', '.', '1979', '25dichlorophenylmethyl', 'sulfone', 'kitamura', 'et', 'al', '.', '1977', 'kimura', 'et', 'al', '.', '1979', 'mercapturic', 'acid', 'derivatives', 'hawkins', 'et', 'al', '.', '1980', 'klos', 'dekant', '1994', 'hissink', 'et', 'al', '.', '1997', 'identified', 'urinary', 'metabolites', '.']",background,1.0
"['global', 'database', '1054', 'river', 'basins', 'world', 'brosse', 'et', 'al', '.', '2013', 'native', 'nonnative', 'status', 'basin', 'recorded', '9722', 'freshwater', 'fish', 'species', '.']",method,0.8766060452990057
"['34', 'prior', 'episode', 'symptomatic', 'demyelinating', 'optic', 'neuritis', 'diagnosed', 'history', 'subacute', 'episode', 'visual', 'blurring', 'visual', 'loss', 'associated', 'eye', 'pain', 'event', 'confirmed', 'medical', 'record', 'review', 'subject', 'interview', '.']",background,1.0
"['conversion', 'daidzein', 'equol', 'result', 'bacterial', 'degradation', 'setchell', 'et', 'al', '.', '1984', '.']",background,1.0
"['mccartney', 'lessios', '2004', 'found', 'evidence', 'bindin', 'e.', 'lucunter', 'e.', 'viridis', 'evolves', 'strong', 'selection', '.']",background,1.0
"['final', 'species', 'siderastrea', 'siderea', 'collected', 'floridian', 'reefs', '\n', 'nnp', 'bahamas', 'thornhill', 'et', 'al', '.', '2006b', '.']",background,1.0
"['household', 'wealth', 'index', 'constructed', 'household', 'characteristics', 'asset', 'data', 'principal', 'component', 'analysis', 'pca', '1819', '.']",method,0.8766060452990057
"['incidence', 'inbreeding', 'equilibrium', 'inbreeding', 'coefficient', '0.30', 'indicating', 'excess', 'heterozygous', 'plants', 'syn4', 'population', 'resulted', '\n', 'heterozygote', 'advantage', 'heterotic', 'selection', 'clegg', '1980', 'ruter', 'et', 'al', '.', '2000', '.']",background,0.7240000000000001
"['perisylvian', 'speechlanguage', 'region', 'humans', 'known', 'predominantly', 'larger', 'left', 'hemisphere', 'righthanded', 'individuals', 'lemay', '1976', 'galaburda', 'et', 'al', '.', '1978', 'hepper', 'et', 'al', '.', '1991', 'foundas', 'et', 'al', '.', '1994', 'lemay', '1999', 'shapleske', 'et', 'al', '.', '1999', 'naidich', 'et', 'al', '.', '2001', 'hamilton', 'et', 'al', '.', '2007', '.']",background,1.0
"['transformation', 'fact', 'makes', 'task', 'challenging', '11', 'aims', 'data', 'set', 'compatible']",background,0.6291
"['psychotropic', 'medication', 'found', 'frequent', 'autistic', 'group', 'result', 'concurs', 'past', 'evidence', 'posey', ' ', 'mcdougle', '2000', '.']",result,1.0
"['2009', 'compare', 'quality', 'association', 'measures', 'mean', 'average', 'precision', 'evert', 'krenn', '2005', 'compare', 'different', 'methods', 'pearce', '2002', 'ramisch', 'et', 'al', '.', '2008a', 'measure', 'impact', 'acquired', 'mwes', 'nlp', 'applications', 'finlayson', 'kulkarni', '2011', 'xu', 'et', 'al', '.', '2010', 'carpuat', 'diab', '2010', '.']",method,0.6086
"['5ht3a', 'receptors', 'exhibit', 'inwardly', 'rectifyingmacroscopic', 'single', 'channel', 'currentvoltage', 'relationships', 'slow', 'desensitization', 'kinetics', 'substantial', 'ca2', 'permeability', '3', '.']",background,0.7425
"['ferritin', 'control', 'free', 'iron', 'concentration', 'inside', 'cell', 'reduce', 'availability', 'production', 'hydrogen', 'peroxide', 'derived', 'hydroxyl', 'radical', '44', '.']",background,1.0
"['began', 'analysis', 'open', 'coding', 'involved', 'examining', 'interviews', 'line', 'line', 'document', 'discovery', 'emerging', 'codes', 'properties', 'beck', '2004', 'chenitz', ' ', 'swanson', '1986', '.']",method,1.0
"['participants', 'completed', 'mindstreams', 'neurotrax', 'corp', '.', 'new', 'york', 'ny', 'usa', 'computerized', 'cognitive', 'test', 'battery', 'designed', 'evaluate', 'multiple', 'cognitive', 'domains', 'dwolatzky', 'et', 'al', '.', '2003', 'springer', 'et', 'al', '.', '2006', 'yogev', 'et', 'al', '.', '2005', '.']",background,1.0
"['investigate', 'implementing', 'methods', 'recurrent', 'network', 'following', 'ideas', 'deneve', 'et', 'al', '.', '1999', 'pouget', 'zhang', '1997', 'pouget', 'et', 'al', '.', '1998', '.']",method,1.0
"['transformation', 'gsto11', 'ratelimiting', 'step', 'inorganicarsenic', 'metabolism', 'requires', 'glutathione', 'reductant', 'cohen', 'et', 'al', '.', '2006', 'pott', 'et', 'al', '.', '2001', 'tapio', 'grosche', '2006', 'tseng', '2007', '.']",background,1.0
"['transanal', 'minimally', 'invasive', 'surgery', 'tamis', 'emerged', 'important', 'alternative', 'transanal', 'endoscopic', 'microsurgery', 'tem', 'capable', 'providing', 'highquality', 'local', 'excision', 'rectal', 'neoplasia', '110', '.']",background,1.0
"['biomarker', 'measures', 'standardized', 'batch', 'effect', 'described', 'rosner', 'et', 'al', '32', '.', 'ü', 'coefficients', 'linear', 'regression', 'model', 'biomarker', 'batch', 'indicator', 'variable', 'averaged', '.']",method,0.8766060452990057
"['describing', 'aspects', 'experiment', 'detail', 'let', 'elaborate', '\n', 'changes', 'design', 'compared', 'bloomfield', 'hales', '2002', '.']",method,0.8766060452990057
"['suspension', 'cerebellar', 'granule', 'cells', 'prepared', '1015', 'day', 'old', 'icr', 'mice', 'taconic', 'biotechnology', 'inc', '.', 'germantown', 'ny', 'procedures', 'described', 'previous', 'investigations', 'laboratory', 'oyama', 'et', 'al', '.', '1996', 'carpenter', 'et', 'al', '.', '1997', 'boldyrev', 'et', 'al', '.', '2000', '.']",method,0.8766060452990057
"['results', 'confirm', 'hypothesis', 'viral', 'lysis', 'significant', 'factor', 'producing', 'shifts', 'composition', 'heterotrophic', 'eubacteria', 'cyanobacteria', 'abundance', '34', '.']",result,0.8766060452990057
"['results', 'accordance', 'previous', 'studies', 'diabetes', 'patients', 'found', 'associations', 'albuminuria', 'incidence', 'cvd', 'mortality', '21äì29', '.']",result,0.8766060452990057
"['list', 'significantly', 'enriched', 'tfs', 'included', 'developmental', 'factors', 'hairy', 'plays', 'critical', 'role', 'segmentation', 'early', 'embryo', 'nussleinvolhard', 'wieschaus', '1980', 'fruitless', 'promotes', 'malespecific', 'neural', 'development', 'behavior', 'manoli', 'et', 'al', '.', '2005', 'homothorax', 'hox', 'protein', 'cofactor', 'ryoo', 'et', 'al', '.']",background,1.0
"['late', 'differentiation', 'phases', 'somatotroph', 'cells', 'ghrh', 'activates', 'gs', 'alpha', 'camp', 'protein', 'kinase', 'pathway', 'cell', 'membrane', 'receptor', 'ghrhr', '11011', '.']",background,1.0
"['mitochondrial', 'dysfunction', 'caused', 'agerelated', 'mitochondrial', 'dna', 'mutations', 'deletions', '151', '10', '21', 'damage', '25', '59', '.']",background,0.75
"['considerably', 'advanced', 'understanding', 'selection', 'parasites', 'conjunction', 'sexual', 'selection', 'drives', 'polymorphism', 'classical', 'major', 'histocompatibility', 'complex', 'class', 'ii', 'genes', 'landry', 'et', 'al', '.', '2001', 'langefors', 'et', 'al', '.', '2001a', 'reusch', 'et', 'al', '.', '2001', 'wegner', 'et', 'al', '.', '2003a', '.']",background,1.0
"['reflectance', 'data', 'converted', 'pseudoabsorption', 'kubelkamunk', 'remission', 'function.72', 'absorption', 'onsets', 'figure', '4', '.']",method,1.0
"['gene', 'duplications', 'gained', 'evolutionary', 'steps', 'increased', 'carbon', 'flow', 'glycolysis', '29', 'optimized', 'conversion', 'acetaldehyde', 'ethanol', '4', 'elevated', 'sugar', 'uptake', '.']",background,1.0
"['comparison', 'sperm', 'retrieval', 'rate', 'according', 'testicular', 'histology', 'included', 'studies', 'comparison', 'sperm', 'retrieval', 'according', 'testicular', 'histology', 'okada', 'et', 'al', '.', '2002', 'tsujimura', 'et', 'al', '.', '2002', 'ramasamy', 'et', 'al', '.', '2005', 'colpi', 'et', 'al', '.', '2009', 'ghalayini', 'et', 'al', '.', '2011', '.']",result,0.7802
"['finding', 'agrees', 'recent', 'investigations', 'suggest', 'limited', 'number', '\n', 'isme', 'journal', '\n', 'bacterial', 'species', 'drive', 'major', 'changes', 'gut', 'microbiota', 'influence', 'metabolic', 'profile', 'marcobal', 'et', 'al', '.', '2013', '.']",result,0.7574
"['poloparada', 'et', 'al', '.', '2004', '2005', 'caused', 'transmission', 'failures', 'high', 'lowfrequency', 'stimulation', 'supporting', 'importance', 'mlckmyosin', 'ii', 'pathway', 'maintaining', 'synaptic', 'transmission', 'high', 'physiological', 'gorassini', 'et', 'al', '.', '2000', 'stimulus', 'frequencies', '.']",background,1.0
"['lagoon', 'papua', 'new', 'guinea', 'groups', 'clown', 'anemonefish', 'a.', 'percula', 'confined', 'sea', 'anemones', 'heteractis', 'magnifica', 'provide', 'fish', 'food', 'oviposition', 'sites', 'protection', 'predators', 'mariscal', '1970', 'fautin', '1992', 'elliott', 'et', 'al', '.', '1995', 'elliott', 'mariscal', '2001', 'buston', '2003a', '.']",background,0.7668
"['key', 'insight', 'authors', '12', 'memory', 'access', 'location', 'private', 'given', 'thread', 'successfully', 'reordered', 'respect', 'memory', 'access', 'location', 'shared', 'multiple', 'threads', 'violating', 'sc', 'memory', 'operations', 'shared', 'data', 'ordering', 'constraints', 'need', 'imposed', '.']",background,1.0
"['desired', 'accuracy', ' ', 'according', '6', 'spg', 'algorithm', 'needs', 'o', ' ', '2d', ' ', 'iterations', 'converge', '.']",background,1.0
"['coactivation', 'transcription', 'factors', 'promoter', 'regions', 'carried', 'pgc1a', 'master', 'regulator', 'mitochondrial', 'biogenesis', '380', '.']",background,1.0
"['emerging', 'data', 'clinical', 'trials', 'gdc0449', 'benefits', 'possible', 'pitfalls', 'pure', 'smo', 'antagonist', 'clear', 'tumor', 'response', 'hh', 'driven', 'tumors', 'basal', 'cell', 'carcinoma', 'medulloblastoma', '345556', 'occurrence', 'drug', 'induced', 'resistance', 'caused', 'mutations', 'smo', 'locus', '3455', '.']",method,0.7523
"['analyzing', 'nonlinear', 'characteristics', 'lc', 'assist', 'understand', 'underlying', 'mechanism', 'flashover', 'process', '20', '.']",background,1.0
"['multiple', 'interventions', 'bundled', 'single', 'artifact', 'artificial', 'thing', 'romme', '2003', 'p.', '562', 'serves', 'means', 'end', 'holmström', 'et', 'al', '.', '2009', 'p.', '67', '.']",background,0.7525
"['list', 'extracted', 'items', 'based', 'guidance', 'issued', 'cochrane', 'data', 'extraction', '22', 'critical', 'appraisal', 'systematic', 'reviews', 'prediction', 'models', 'charms', 'checklist', '23', '.']",method,0.8766060452990057
"['cart', 'random', 'forest', 'knn', 'parameters', 'min_samples_leaf', ' ', '1', '10', 'treebased', 'algorithms', 'k', ' ', '1', '2', '5', '15', '30', '50', 'knn', 'chosen', 'stratified', '5fold', 'crossvalidation', '.']",method,1.0
"['experiments', 'demonstrate', 'proposed', 'framework', 'better', 'encapsulates', 'semantic', 'categorylevel', 'shape', 'information', 'requiring', 'supervision', 'relatively', 'inexpensive', 'weak', 'supervision', 'compared', 'prior', 'works', '6', '49', '.']",result,1.0
"['matrix', 'transformed', 'global', 'coordinate', 'system', 'local', 'orthogonal', 'coordinate', 'system', 'direct', 'frame', 'frame', 'method', 'scurr', 'et', 'al', '.', '2010', 'identifying', 'suprasternal', 'notch', 'origin', 'establishing', 'right', 'left', 'nipple', 'coordinates', 'relative', 'trunk', 'scurr', 'et', 'al', '.']",method,0.7341
"['determine', 'pressure', 'conditions', 'abrupt', 'change', 'dvsdp', 'occurs', 'adopted', 'criteria', 'murakami', 'bass', '2010', '2011', '.']",method,0.7527
"['mean', 'sensitivity', 'estimates', 'ap', 'group', '11', '.25', '.32', 'similar', 'mean', 'sensitivity', 'estimate', '.20', 'found', 'lie', 'alsop', '2009', 'similar', 'task', 'sample', 'participants', '.']",result,0.7231
"[' ', 'mg', 'zn', 'associated', 'lower', 'concentrations', 'inflammatory', 'markers', 'increased', 'risk', 'ms.236', 'differences', 'results', 'previous', 'studies', 'explained', 'differences', 'sample', 'size', 'population', 'group', 'method', 'dietary', 'assessment', 'definitions', 'ms', 'appropriate', 'iranian', 'population', 'selfreported', 'intake', 'imprecise', '.']",result,1.0
"['studies', 'convincingly', 'shown', 'mif', 'rna', 'protein', 'present', 'brain', 'areas', 'nonpathological', 'conditions', '33', '34', 'absence', 'immunohistochemically', 'detectable', 'mif', 'expression', 'surprising', '.']",result,0.8766060452990057
"['3', '5', 'directions', 'assembled', 'programs', 'phred', 'ewing', 'green', '1998', 'ewing', 'et', 'al', '.', '1998', 'phrap', 'httpwww.phrap.org', 'consed', 'gordon', 'et', 'al', '.', '1998', 'submitted', 'genbank', 'httpwww.ncbi.nlm.nih.govblast', 'rhizobase', 'databases']",method,0.7278
"['proposed', 'method', 'friendship', 'estimation', 'observing', 'interaction', 'children', 'robot', 'kanda', 'et', 'al', '.', '2004', 'c.']",method,0.738
"['topographic', 'trend', 'china', 'reversed', 'right', 'tilt', 'left', 'tilt', 'flow', 'direction', 'main', 'river', 'systems', 'turned', 'eastward', 'sea', 'clark', 'et', 'al', '.', '2004', 'zheng', 'et', 'al', '.', '2013', '.']",background,1.0
"['bacterial', 'strains', 'growth', 'conditions', 'genome', 'sequences', 'b.', 'pertussis', 'tohamai', 'bordetella', 'parapertussis', '12822', 'bordetella', 'bronchesipteca', 'rb50', '34', 'bordetella', 'avium', 'n197', '35', 'computational', 'analyses', '.']",method,0.8766060452990057
"['nonbreeders', 'potentially', 'costly', 'competitors', 'reproduction', 'avoid', 'actual', 'competitors', 'reproduction', 'modifying', 'growth', 'remaining', 'small', 'buston', '2003b', '.']",background,1.0
"['underlying', 'mechanisms', 'release', 'water', 'molecules', 'macromolecular', 'binding', 'remain', 'established', 'ha', 'appear', 'directly', 'involved', 'process', 'sedin', 'et', 'al', '.', '2000', '.']",background,1.0
"['researchers', '110', 'proposed', 'numerous', 'algorithms', 'literature', 'difficult', 'solve', 'efficiently', 'appearance', 'motion', 'changes', 'object', 'pose', 'occlusion', 'illumination', '.']",background,1.0
"['purpose', 'smallsignal', 'stability', 'analysis', 'dae', 'model', '1', 'linearized', 'given', 'system', 'operating', 'point', '1', '.']",method,0.8766060452990057
"['luxab', 'reporter', 'strains', 'strain', 'fam431', 'contains', 'fulllength', 'glnn', 'promoter', 'fused', 'luxab', 'fam84', 'retains', 'ntcabinding', 'site', 'promoter', 'fused', 'luxab', 'aldehni', ' ', 'forchhammer', '2006', '.']",method,1.0
"['result', 'apparent', 'contradiction', 'previous', 'study', 'showing', 'dominant', 'repression', 'myb52', 'caused', 'severe', 'reduction', 'scw', 'thickening', 'interfascicular', 'fibers', 'xylary', 'fibers', 'inflorescence', 'stem', 'zhong', 'et', 'al', '.', '2008', '.']",result,0.8766060452990057
"['scores', 'reliable', 'daily', 'repetition', 'dot', 'probe', 'task', 'weeks', 'enock', 'et', 'al', '.', '2014', 'repetition', 'course', 'feasible', 'abt', 'studies', 'typically', 'place', 'single', 'session', 'seek', 'measure', 'pretreatment', 'bias', '.']",background,0.7215
"['compare', 'proposed', 'cf3d', 'correlation', 'filter', 'based', 'rgbd', 'trackers', 'i.e.', 'dskcf', '9', 'samfdepth', '48', '.']",method,0.8766060452990057
"['despite', 'study', 'performed', 'cancer', 'leukemia', 'group', 'b', 'calgb', 'demonstrate', 'superior', 'activities', 'higher', 'doses', 'crelbased', 'paclitaxel', '18', 'data', 'phase', 'ii', 'studies', 'mbc', 'suggest', 'doseresponse', 'relationship', '.']",result,0.8766060452990057
"['dn', 'ds', 'calculated', 'aligned', 'regions', 'codeml', 'programme', 'paml', 'package', '56', 'default', 'settings', 'pairwise', 'analyses', 'free', 'parameters', 'account', 'codon', 'frequencies', 'f3x4', '57', '.']",method,0.8766060452990057
"['1b', 'introduced', 'sitespecific', 'nick', 'sense', 'strand', 'egfpccg', 'reporter', 'transfecting', 'reporter', 'cells', 'px462', 'plasmids', 'ran', 'et', 'al', '.', '2013b', 'coexpressed', 'cas9d10a', 'egfpspecific', 'sgrna', 'sgegfp', '.']",background,1.0
"['research', 'confirms', 'talking', 'close', 'friend', 'family', 'member', 'maintaining', 'contact', 'social', 'networks', 'actions', 'young', 'people', 'considered', 'prevent', 'apply', 'situations', 'depressive', 'distress', 'similar', 'states', '132829', '.']",background,1.0
"['new', 'scenarios', 'require', 'use', 'different', 'scales', 'nominal', 'ordinal', 'opposed', 'ratio', 'scales', '12', 'mean', 'different', 'metrics', 'databases', '.']",background,0.6006
"['mongera', 'et', 'al', '.', '2013', 'tgcrestincreert2tg3.5ubiloxpgfploxpmcherry', 'mosimann', 'et', 'al', '.', '2011', 'kaufman', 'et', 'al', '.', '2016', 'tfap2amobfoxd3mos', 'wang', 'et', 'al', '.', '2011', 'tgsox17creert2cmlc2', 'dsred', 'created', 'sox17', 'promoter', 'mizoguchi', 'et']",background,0.7544
"['tested', 'model', 'performance', 'area', 'receiver', 'operating', 'curve', 'auc', 'statistic', 'gives', 'measure', 'ability', 'discriminate', 'observed', 'presences', 'absences', 'widely', 'applied', 'acevedo', 'et', 'al', '.', '2010', 'anderson', 'raza', '2010', 'phillips', 'et', 'al', '.', '2006', 'lobo', 'et', 'al', '.', '2008', '.']",method,0.8766060452990057
"['determined', 'simple', 'raytriangle', 'intersection', 'algorithm', 'calculates', 'distance', 'ray', 'travelled', 'triangle', 'intersection', '20', '21', '.']",method,0.7662
"['additional', 'studies', 'implicated', 'rab5a', '5c', 'microneme', 'protein', 'trafficking', 'rhoptry', 'biogenesis', '22', 'homologues', 'dynamin', 'sortilin', 'identified', 'critical', 'trafficking', 'proteins', '2324', '.']",background,0.7248
"['molecules', 'replace', 'expensive', 'growth', 'factors', 'promising', 'standardization', 'esc', 'cultivation', 'burton', 'et', 'al', '.', '2010', 'tsutsui', 'et', 'al', '.', '2011', 'valamehr', 'et', 'al', '.', '2011', '.']",background,1.0
"['comparison', 'overall', 'sperm', 'retrieval', 'rate', '\n', 'seven', 'included', 'studies', 'compared', 'overall', 'srr', 'schlegel', '1999', 'amer', 'et', 'al', '.', '2000', 'okada', 'et', 'al', '.', '2002', 'tsujimura', 'et', 'al', '.', '2002', 'ramasamy', 'et', 'al', '.', '2005', 'colpi', 'et', 'al', '.', '2009', 'ghalayini', 'et', 'al', '.', '2011', '.']",background,0.7375
