string,label,label_confidence,length
"This section also reports on performances of friendship estimation (Kanda et al., 2004 c) among children through these two experiments.",background,0.7241000000000001,Short
"Two studies assessed testicular volume as a predictor of successful sperm retrieval (Colpi et al., 2009; Ghalayini et al., 2011).",background,0.7316,Short
"4 is important for optimization of pharmacokinetic behavior (Deng et al., 2010; Datta-Mannan et al., 2012; Deng et al., 2012).",background,0.7444000000000001,Short
"The first three exons of nhr-64 encode a predicted DNA binding domain (DBD) and the remaining 5 exons encode a predicted ligand binding domain (LBD) [26,27].",background,1.0,Short
Primary cardiomyocyte cultures from 1-day-old Wistar rats were prepared according to the procedure described previously (21).,method,,Short
"Most studies [24,25,27,28,29,30,33,34] were of a small sample size (less than 100).",background,0.7275,Short
", mitochondria and sarcoplasmic/endoplasmic reticulum (S/ER)] (11, 12, 39) and thus induce cell death.",background,1.0,Short
"Following [2], [3], we measure the specificness of the constituent entities of a semantic association x using the technique reviewed in Section 3.",method,,Short
"In multiple publications [9, 23, 11], our preferred definition of provenance stated that it is an “explicit representation of the processes that led to that data item”.",background,0.7243,Short
Our results are supported by the findings of another group of investigators who utilised FISH [5].,result,,Short
"In (Rüdiger et al., 2007b) a reduction of the dependability tree was proposed for the application of autonomous mobile systems.",background,1.0,Short
Haemaphysalis longicornis ticks have been reported to be associated with the transmission of SFTSV (Sun et al. 2014; Jiang et al. 2012; Yu et al. 2011).,background,1.0,Short
"2008), if managed correctly it is likely the most biodiversity-friendly form of land use (Muchai 2002; Little et al. 2013).",background,1.0,Short
We described that CD45 CD34þ progenitors from human WAT may promote breast cancer growth and metastases in preclinical models (5).,background,0.7353000000000001,Short
", Rockford, TN) (Geyer et al. 2005; Kastner et al. 2006) can also be deployed to investigate the in situ microbial community.",background,1.0,Short
conserved extreme C-terminus that encodes a non-classic nuclear localization signal (NLS) recognized by transportin [14].,background,1.0,Short
"However, the social systems of their sister group, the Eupleridae, remain poorly studied (Brooke et al. 2014; Schneider and Kappeler 2014).",background,0.7637,Short
"In 1966, Lotter et al. described the prevalence of ASD in England as 4/10 000 for children aged 8–10 years (Lotter 1966).",background,1.0,Short
"Evidence from animal studies point in this direction, demonstrating that vitamin D deficiency impairs insulin secretion [32,33].",result,0.6784,Short
"In contrast to earlier studies (Harcourt et al. 1981; Kappeler 1997a), most data included here stem from wild populations.",result,1.0,Short
"On the other hand, clique-perfect graphs are not necessarily perfect, answering a question formulated in [11].",background,0.7255,Short
"A fifth link type, the kinocilial link, connects the kinocilium, when present, to the adjacent stereocilia (Goodyear and Richardson, 2003).",background,1.0,Short
"During the same recording session, the children participated in an EEG recording with three to four stimulus sequences with background noise [48].",method,0.7637,Short
"Joint based generators use a two-step pipeline [4,14]; or applying a joint model for both tasks [19,22].",method,0.7459,Short
1% SDS and 1% Triton X-100 and processed for Western blot analysis as described previously (21).,background,0.7552,Short
This approach was used to minimize the contribution of each individual patient sample to the set of significantly altered genes [51].,method,1.0,Short
"The eight studies included were performed on four European [6, 7, 9, 12] and four Asian population samples [8, 10, 11].",background,0.7356,Short
"To minimize the potential for bias due to cohort differences in BMI (Reynolds & Himes, 2007), respondents from a single cohort (1931-1941 birth years) were analyzed.",method,,Short
GFAP is found in the white and gray matter of the CNS and is considered brain specific (Missler et al. 1999).,background,1.0,Short
ATRX mutation in glioma is primarily seen in adolescents and young adults (ages 10 to 30 years) (1).,background,1.0,Short
BBS4 binds to PCM-1 and acts together at centriolar satellites for protein recruitment and microtubule organization (20).,background,1.0,Short
It ameliorated ventricular hypertrophy and fibrosis in a rabbit myocardial infarction model of heart failure [18].,background,1.0,Short
Our assessments were based on the recently revised ADOS algorithms (Gotham et al. 2007) which include the domains of Social Affect and Restricted-Repetitive Behaviors.,method,,Short
"The more common skeletal defects are scoliosis, fusion of the vertebrae, spina bifida occulta, absence of the fifth finger and supernumerary digits (1,4,5,8,11,12).",background,1.0,Short
"The two plasmid-encoded MAR in C. necator JMP134 have been extensively studied (Kasberg et al., 1995; Muller et al., 1996; Seibert et al., 1993; Vollmer et al., 1993).",background,1.0,Short
"such autoreceptor function has been shown to increase cholinergic tone, and to impair striatal LTD (Wess et al., 2007; Bonsi et al., 2008).",background,1.0,Short
"RO91 contains a translational fusion that harbors the turnover element susceptible to proteolysis [genotype, MC4100 (ŒªRZ5:rpoS742::lacZ)hybr] (MUFFLER et al. 1996).",method,,Short
"classification [14] (type 1—short lateral lamella (1–3 mm depth), type II; has a moderate lateral lamella (4–7 mm) and",background,1.0,Short
A second sub-population (2% to 10% of total muscle SP) is blood-derived and expresses the immune marker CD45 [19–21].,background,1.0,Short
Williams et al. (2008) reported evidence for convergent validity with diagnoses from the Structured Clinical Interview for DSMIV (First et al. 1996).,background,1.0,Short
"ERGMs are particularly useful for testing hypotheses about network relations, and they have started to be applied more widely in public health [27].",background,1.0,Short
Similar results have been reported in Phaseolus vulgaris plants exposed to non-filtered air supplied with 80 ppb of O3 [59].,result,,Short
"Biological hydrogen production via anaerobic fermentation is renewable, and may be sustainable and energy efficient (Jung et al., 2011; Xia et al., 2015a).",background,1.0,Short
"donovani-infected WT BALB/c mice also initially express IL-4 mRNA in parasitized liver and/or spleen (28, 30, 34).",background,1.0,Short
Shi and Liu (2000) built a kind of g-band model of random line object based on stoma process.,background,0.7566,Short
The conversion of daidzein to equol is the result of further bacterial degradation (Setchell et al. 1984).,background,1.0,Short
McCartney and Lessios (2004) found evidence that the bindin of E. lucunter (but not of E. viridis) evolves under strong selection.,background,1.0,Short
"The final species, Siderastrea siderea, was collected from both Floridian reefs and at
NNP in the Bahamas (Thornhill et al. 2006b).",background,1.0,Short
"A household wealth index was constructed from household characteristics and asset data using principal component analysis (PCA) [18,19].",method,,Short
"This transformation, which in fact makes the task more challenging [11], aims to make the data set compatible",background,0.6291,Short
"Psychotropic medication was found to be more frequent in the autistic group, a result that concurs with past evidence (Posey & McDougle, 2000).",result,1.0,Short
Ferritin can control the free iron concentration inside the cell and thus reduce its availability for the production of hydrogen peroxide derived hydroxyl radical [44].,background,1.0,Short
